game_date,game_pk,at_bat_number,inning,inning_topbot,batter,pitcher,team,pitcher_team,events,outs_before,on_1b,on_2b,on_3b,runs_scored,outs_after,on_1b_after,on_2b_after,on_3b_after
2026-05-05,824119,11,2,Top,656555,663568,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-05,824119,12,2,Top,682177,663568,CLE,KC,single,2,0,0,0,0,2,0,1,0
2026-05-05,824119,13,2,Top,683953,663568,CLE,KC,field_out,2,0,1,0,0,3,0,0,0
2026-05-05,824119,14,2,Bot,686555,668909,KC,CLE,single,0,0,0,0,0,0,1,0,0
2026-05-05,824119,15,2,Bot,686681,668909,KC,CLE,field_out,0,1,0,0,0,1,0,1,0
2026-05-05,824119,16,2,Bot,664728,668909,KC,CLE,walk,1,0,1,0,0,1,1,1,0
2026-05-05,824119,17,2,Bot,672580,668909,KC,CLE,field_out,1,1,1,0,0,2,1,1,0
2026-05-05,824119,18,2,Bot,677951,668909,KC,CLE,field_out,2,1,1,0,0,3,0,0,0
2026-05-05,824119,19,3,Top,682657,663568,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-05,824119,20,3,Top,666310,663568,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-05,824119,21,3,Top,680757,663568,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-05,824119,22,3,Bot,686469,668909,KC,CLE,field_out,0,0,0,0,0,1,0,0,0
2026-05-05,824119,23,3,Bot,521692,668909,KC,CLE,strikeout,1,0,0,0,0,2,0,0,0
2026-05-05,824119,24,3,Bot,695600,668909,KC,CLE,strikeout,2,0,0,0,0,3,0,0,0
2026-05-05,824119,25,4,Top,800050,663568,CLE,KC,single,0,0,0,0,0,0,1,0,0
2026-05-05,824119,26,4,Top,608070,663568,CLE,KC,force_out,0,1,0,0,0,1,1,0,0
2026-05-05,824119,27,4,Top,700932,663568,CLE,KC,single,1,1,0,0,0,1,1,1,0
2026-05-05,824119,28,4,Top,656555,663568,CLE,KC,home_run,1,1,1,0,3,1,0,0,0
2026-05-05,824119,29,4,Top,682177,663568,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-05,824119,30,4,Top,683953,663568,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-05,824119,31,4,Bot,695506,668909,KC,CLE,strikeout,0,0,0,0,0,1,0,0,0
2026-05-05,824119,32,4,Bot,686555,668909,KC,CLE,double,1,0,0,0,0,1,0,1,0
2026-05-05,824119,33,4,Bot,686681,668909,KC,CLE,home_run,1,0,1,0,2,1,0,0,0
2026-05-05,824119,34,4,Bot,664728,668909,KC,CLE,field_out,1,0,0,0,0,2,0,0,0
2026-05-05,824119,35,4,Bot,672580,668909,KC,CLE,strikeout,2,0,0,0,0,3,0,0,0
2026-05-05,824119,36,5,Top,682657,663568,CLE,KC,strikeout,0,0,0,0,0,1,0,0,0
2026-05-05,824119,37,5,Top,666310,663568,CLE,KC,strikeout,1,0,0,0,0,2,0,0,0
2026-05-05,824119,38,5,Top,680757,663568,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-05,824119,39,5,Bot,677951,668909,KC,CLE,single,0,0,0,0,0,0,1,0,0
2026-05-05,824119,40,5,Bot,686469,668909,KC,CLE,field_out,0,1,0,0,0,1,1,0,0
2026-05-05,824119,41,5,Bot,521692,668909,KC,CLE,grounded_into_double_play,1,1,0,0,0,3,0,0,0
2026-05-05,824119,42,6,Top,800050,663568,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-05,824119,43,6,Top,608070,663568,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-05,824119,44,6,Top,700932,663568,CLE,KC,strikeout,2,0,0,0,0,3,0,0,0
2026-05-05,824119,45,6,Bot,695600,668909,KC,CLE,strikeout,0,0,0,0,0,1,0,0,0
2026-05-05,824119,46,6,Bot,695506,668909,KC,CLE,field_out,1,0,0,0,0,2,0,0,0
2026-05-05,824119,47,6,Bot,686555,668909,KC,CLE,home_run,2,0,0,0,1,2,0,0,0
2026-05-05,824119,48,6,Bot,686681,668909,KC,CLE,single,2,0,0,0,0,2,1,0,0
2026-05-05,824119,49,6,Bot,664728,668909,KC,CLE,field_out,2,1,0,0,0,3,0,0,0
2026-05-05,824119,50,7,Top,656555,683232,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-05,824119,51,7,Top,682177,683232,CLE,KC,strikeout,1,0,0,0,0,2,0,0,0
2026-05-05,824119,52,7,Top,683953,683232,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-05,824119,53,7,Bot,672580,670059,KC,CLE,field_out,0,0,0,0,0,1,0,0,0
2026-05-05,824119,54,7,Bot,677951,670059,KC,CLE,strikeout,1,0,0,0,0,2,0,0,0
2026-05-05,824119,55,7,Bot,686469,670059,KC,CLE,field_out,2,0,0,0,0,3,0,0,0
2026-05-05,824119,56,8,Top,682657,663738,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-05,824119,57,8,Top,681807,663738,CLE,KC,walk,1,0,0,0,0,1,1,0,0
2026-05-05,824119,58,8,Top,680757,663738,CLE,KC,field_out,1,1,0,0,0,2,1,0,0
2026-05-05,824119,59,8,Top,800050,663738,CLE,KC,field_out,2,1,0,0,0,3,0,0,0
2026-05-05,824119,60,8,Bot,521692,670059,KC,CLE,strikeout,0,0,0,0,0,1,0,0,0
2026-05-05,824119,61,8,Bot,695600,670059,KC,CLE,strikeout,1,0,0,0,0,2,0,0,0
2026-05-05,824119,62,8,Bot,695506,670059,KC,CLE,field_out,2,0,0,0,0,3,0,0,0
2026-05-05,824119,63,9,Top,608070,668674,CLE,KC,strikeout,0,0,0,0,0,1,0,0,0
2026-05-05,824119,64,9,Top,700932,668674,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-05,824119,65,9,Top,656555,668674,CLE,KC,walk,2,0,0,0,0,2,1,0,0
2026-05-05,824119,66,9,Top,682177,668674,CLE,KC,field_out,2,1,0,0,0,3,0,0,0
2026-05-04,824120,1,1,Top,680757,608379,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,2,1,Top,682177,608379,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,3,1,Top,608070,608379,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-04,824120,4,1,Bot,672580,676440,KC,CLE,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,5,1,Bot,677951,676440,KC,CLE,strikeout,1,0,0,0,0,2,0,0,0
2026-05-04,824120,6,1,Bot,686469,676440,KC,CLE,field_out,2,0,0,0,0,3,0,0,0
2026-05-04,824120,7,2,Top,656555,608379,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,8,2,Top,683953,608379,CLE,KC,single,1,0,0,0,0,1,1,0,0
2026-05-04,824120,9,2,Top,681807,608379,CLE,KC,home_run,1,1,0,0,2,1,0,0,0
2026-05-04,824120,10,2,Top,682657,608379,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,11,2,Top,666310,608379,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-04,824120,12,2,Bot,521692,676440,KC,CLE,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,13,2,Bot,695600,676440,KC,CLE,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,14,2,Bot,657041,676440,KC,CLE,field_out,2,0,0,0,0,3,0,0,0
2026-05-04,824120,15,3,Top,677587,608379,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,16,3,Top,680757,608379,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,17,3,Top,682177,608379,CLE,KC,strikeout,2,0,0,0,0,3,0,0,0
2026-05-04,824120,18,3,Bot,695506,676440,KC,CLE,walk,0,0,0,0,0,0,1,0,0
2026-05-04,824120,19,3,Bot,686555,676440,KC,CLE,strikeout,0,1,0,0,0,1,1,0,0
2026-05-04,824120,20,3,Bot,679845,676440,KC,CLE,force_out,1,1,0,0,0,2,1,0,0
2026-05-04,824120,21,3,Bot,672580,676440,KC,CLE,field_out,2,1,0,0,0,3,0,0,0
2026-05-04,824120,22,4,Top,608070,608379,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,23,4,Top,656555,608379,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,24,4,Top,683953,608379,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-04,824120,25,4,Bot,677951,676440,KC,CLE,home_run,0,0,0,0,1,0,0,0,0
2026-05-04,824120,26,4,Bot,686469,676440,KC,CLE,double,0,0,0,0,0,0,0,1,0
2026-05-04,824120,27,4,Bot,521692,676440,KC,CLE,single,0,0,1,0,1,0,1,0,0
2026-05-04,824120,28,4,Bot,695600,676440,KC,CLE,single,0,1,0,0,0,0,1,0,1
2026-05-04,824120,29,4,Bot,657041,676440,KC,CLE,walk,0,1,0,1,0,0,1,1,1
2026-05-04,824120,30,4,Bot,695506,676440,KC,CLE,strikeout,0,1,1,1,0,1,1,1,1
2026-05-04,824120,31,4,Bot,686555,676440,KC,CLE,strikeout,1,1,1,1,0,2,1,1,1
2026-05-04,824120,32,4,Bot,679845,676440,KC,CLE,single,2,1,1,1,2,2,1,0,1
2026-05-04,824120,33,4,Bot,672580,676440,KC,CLE,field_out,2,1,0,1,0,3,0,0,0
2026-05-04,824120,34,5,Top,681807,608379,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,35,5,Top,682657,608379,CLE,KC,walk,1,0,0,0,0,1,1,0,0
2026-05-04,824120,36,5,Top,666310,608379,CLE,KC,field_out,1,1,0,0,0,2,1,0,0
2026-05-04,824120,37,5,Top,677587,608379,CLE,KC,strikeout,2,1,0,0,0,3,0,0,0
2026-05-04,824120,38,5,Bot,677951,670036,KC,CLE,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,39,5,Bot,686469,670036,KC,CLE,strikeout,1,0,0,0,0,2,0,0,0
2026-05-04,824120,40,5,Bot,521692,670036,KC,CLE,field_out,2,0,0,0,0,3,0,0,0
2026-05-04,824120,41,6,Top,680757,608379,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,42,6,Top,682177,608379,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,43,6,Top,608070,608379,CLE,KC,strikeout,2,0,0,0,0,3,0,0,0
2026-05-04,824120,44,6,Bot,695600,670036,KC,CLE,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,45,6,Bot,657041,670036,KC,CLE,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,46,6,Bot,695506,670036,KC,CLE,home_run,2,0,0,0,1,2,0,0,0
2026-05-04,824120,47,6,Bot,686555,670036,KC,CLE,walk,2,0,0,0,0,2,1,0,0
2026-05-04,824120,48,6,Bot,679845,641401,KC,CLE,field_out,2,1,0,0,0,3,0,0,0
2026-05-04,824120,49,7,Top,656555,608379,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,50,7,Top,683953,608379,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,51,7,Top,681807,608379,CLE,KC,single,2,0,0,0,0,2,1,0,0
2026-05-04,824120,52,7,Top,682657,608379,CLE,KC,double,2,1,0,0,0,2,0,1,1
2026-05-04,824120,53,7,Top,666310,608379,CLE,KC,field_out,2,0,1,1,0,3,0,0,0
2026-05-04,824120,54,7,Bot,672580,641401,KC,CLE,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,55,7,Bot,677951,641401,KC,CLE,field_error,1,0,0,0,0,1,0,0,1
2026-05-04,824120,56,7,Bot,686469,641401,KC,CLE,single,1,0,0,1,1,1,0,1,0
2026-05-04,824120,57,7,Bot,521692,641401,KC,CLE,field_out,1,0,1,0,0,2,0,1,0
2026-05-04,824120,58,7,Bot,695600,641401,KC,CLE,strikeout,2,0,1,0,0,3,0,0,0
2026-05-04,824120,59,8,Top,677587,621381,CLE,KC,field_out,0,0,0,0,0,1,0,0,0
2026-05-04,824120,60,8,Top,680757,621381,CLE,KC,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,61,8,Top,682177,621381,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-05-04,824120,62,8,Bot,657041,688883,KC,CLE,strikeout,0,0,0,0,0,1,0,0,0
2026-05-04,824120,63,8,Bot,695506,688883,KC,CLE,field_out,1,0,0,0,0,2,0,0,0
2026-05-04,824120,64,8,Bot,686555,688883,KC,CLE,walk,2,0,0,0,0,2,1,0,0
2026-05-04,824120,65,8,Bot,679845,688883,KC,CLE,field_out,2,1,0,0,0,3,0,0,0
2026-05-04,824120,66,9,Top,608070,656638,CLE,KC,single,0,0,0,0,0,0,1,0,0
2026-05-04,824120,67,9,Top,656555,656638,CLE,KC,grounded_into_double_play,0,1,0,0,0,2,0,0,0
2026-05-04,824120,68,9,Top,683953,656638,CLE,KC,field_out,2,0,0,0,0,3,0,0,0
2026-04-25,824121,1,1,Top,687263,666142,LAA,KC,strikeout,0,0,0,0,0,1,0,0,0
2026-04-25,824121,2,1,Top,545361,666142,LAA,KC,strikeout,1,0,0,0,0,2,0,0,0
2026-04-25,824121,3,1,Top,666176,666142,LAA,KC,strikeout,2,0,0,0,0,3,0,0,0
2026-04-25,824121,4,1,Bot,695600,700712,KC,LAA,field_out,0,0,0,0,0,1,0,0,0
2026-04-25,824121,5,1,Bot,677951,700712,KC,LAA,single,1,0,0,0,0,2,0,0,0
2026-04-25,824121,6,1,Bot,686469,700712,KC,LAA,field_out,2,0,0,0,0,3,0,0,0
2026-04-25,824121,7,2,Top,624585,666142,LAA,KC,field_out,0,0,0,0,0,1,0,0,0
2026-04-25,824121,8,2,Top,672724,666142,LAA,KC,single,1,0,0,0,0,1,1,0,0
2026-04-25,824121,9,2,Top,687093,666142,LAA,KC,single,1,1,0,0,0,1,0,1,1
2026-04-25,824121,10,2,Top,694384,666142,LAA,KC,strikeout,1,0,1,1,0,2,0,1,1
2026-04-25,824121,11,2,Top,681351,666142,LAA,KC,strikeout,2,0,1,1,0,3,0,0,0
2026-04-25,824121,12,2,Bot,521692,700712,KC,LAA,home_run,0,0,0,0,1,0,0,0,0
2026-04-25,824121,13,2,Bot,695506,700712,KC,LAA,walk,0,0,0,0,0,0,1,0,0
2026-04-25,824121,14,2,Bot,686555,700712,KC,LAA,strikeout,0,1,0,0,0,1,1,0,0
2026-04-25,824121,15,2,Bot,686681,700712,KC,LAA,single,1,1,0,0,0,1,1,0,1
2026-04-25,824121,16,2,Bot,679845,700712,KC,LAA,single,1,1,0,1,1,1,1,0,1
2026-04-25,824121,17,2,Bot,664728,700712,KC,LAA,fielders_choice_out,1,1,0,1,0,2,1,0,1
2026-04-25,824121,18,2,Bot,695600,700712,KC,LAA,strikeout,2,1,0,1,0,3,0,0,0
2026-04-25,824121,19,3,Top,669326,666142,LAA,KC,strikeout,0,0,0,0,0,1,0,0,0
2026-04-25,824121,20,3,Top,687263,666142,LAA,KC,strikeout,1,0,0,0,0,2,0,0,0
2026-04-25,824121,21,3,Top,545361,666142,LAA,KC,field_out,2,0,0,0,0,3,0,0,0
2026-04-25,824121,22,3,Bot,677951,700712,KC,LAA,double,0,0,0,0,0,0,0,1,0
2026-04-25,824121,23,3,Bot,686469,700712,KC,LAA,walk,0,0,1,0,0,0,1,1,0
2026-04-25,824121,24,3,Bot,521692,700712,KC,LAA,single,0,1,1,0,1,0,1,1,0
2026-04-25,824121,25,3,Bot,695506,700712,KC,LAA,field_out,0,1,1,0,0,1,1,1,0
2026-04-25,824121,26,3,Bot,686555,700712,KC,LAA,walk,1,1,1,0,0,1,1,1,1
2026-04-25,824121,27,3,Bot,686681,700712,KC,LAA,field_out,1,1,1,1,0,2,1,1,1
2026-04-25,824121,28,3,Bot,679845,700712,KC,LAA,walk,2,1,1,1,1,2,1,1,1
2026-04-25,824121,29,3,Bot,664728,700712,KC,LAA,strikeout,2,1,1,1,0,3,0,0,0
2026-04-25,824121,30,4,Top,666176,666142,LAA,KC,home_run,0,0,0,0,1,0,0,0,0
2026-04-25,824121,31,4,Top,624585,666142,LAA,KC,strikeout,0,0,0,0,0,1,0,0,0
2026-04-25,824121,32,4,Top,672724,666142,LAA,KC,strikeout,1,0,0,0,0,2,0,0,0
2026-04-25,824121,33,4,Top,687093,666142,LAA,KC,double,2,0,0,0,0,2,0,1,0
2026-04-25,824121,34,4,Top,694384,666142,LAA,KC,strikeout,2,0,1,0,0,3,0,0,0
2026-04-25,824121,35,4,Bot,695600,700712,KC,LAA,field_out,0,0,0,0,0,1,0,0,0
2026-04-25,824121,36,4,Bot,677951,700712,KC,LAA,field_out,1,0,0,0,0,2,0,0,0
2026-04-25,824121,37,4,Bot,686469,700712,KC,LAA,walk,2,0,0,0,0,2,1,0,0
2026-04-25,824121,38,4,Bot,521692,680704,KC,LAA,strikeout,2,1,0,0,0,3,0,0,0
2026-04-25,824121,39,5,Top,681351,666142,LAA,KC,field_out,0,0,0,0,0,1,0,0,0
2026-04-25,824121,40,5,Top,669326,666142,LAA,KC,strikeout,1,0,0,0,0,2,0,0,0
2026-04-25,824121,41,5,Top,687263,666142,LAA,KC,field_out,2,0,0,0,0,3,0,0,0
2026-04-25,824121,42,5,Bot,695506,680704,KC,LAA,strikeout,0,0,0,0,0,1,0,0,0
2026-04-25,824121,43,5,Bot,686555,680704,KC,LAA,hit_by_pitch,1,0,0,0,0,2,0,0,0
2026-04-25,824121,44,5,Bot,686681,680704,KC,LAA,field_out,2,0,0,0,0,3,0,0,0
2026-04-25,824121,45,6,Top,545361,666142,LAA,KC,field_out,0,0,0,0,0,1,0,0,0
2026-04-25,824121,46,6,Top,666176,666142,LAA,KC,field_out,1,0,0,0,0,2,0,0,0
2026-04-25,824121,47,6,Top,624585,666142,LAA,KC,double,2,0,0,0,0,2,0,1,0
2026-04-25,824121,48,6,Top,672724,666142,LAA,KC,field_out,2,0,1,0,0,3,0,0,0
2026-04-25,824121,49,6,Bot,679845,681217,KC,LAA,single,0,0,0,0,0,0,1,0,0
2026-04-25,824121,50,6,Bot,664728,681217,KC,LAA,single,0,1,0,0,0,0,1,1,0
2026-04-25,824121,51,6,Bot,695600,681217,KC,LAA,walk,0,1,1,0,0,0,1,1,1
2026-04-25,824121,52,6,Bot,677951,681217,KC,LAA,field_out,0,1,1,1,0,1,1,1,1
2026-04-25,824121,53,6,Bot,686469,681217,KC,LAA,walk,1,1,1,1,1,1,1,1,1
2026-04-25,824121,54,6,Bot,521692,681217,KC,LAA,grounded_into_double_play,1,1,1,1,0,3,0,0,0
2026-04-25,824121,55,7,Top,687093,663738,LAA,KC,field_out,0,0,0,0,0,1,0,0,0
2026-04-25,824121,56,7,Top,694384,663738,LAA,KC,field_out,1,0,0,0,0,2,0,0,0
2026-04-25,824121,57,7,Top,681351,663738,LAA,KC,field_out,2,0,0,0,0,3,0,0,0
2026-04-25,824121,58,7,Bot,695506,641312,KC,LAA,walk,0,0,0,0,0,0,1,0,0
2026-04-25,824121,59,7,Bot,686555,641312,KC,LAA,single,0,1,0,0,0,0,1,1,0
2026-04-25,824121,60,7,Bot,686681,641312,KC,LAA,single,0,1,1,0,1,0,1,1,0
2026-04-25,824121,61,7,Bot,679845,641312,KC,LAA,fielders_choice,0,1,1,0,2,0,0,1,0
2026-04-25,824121,62,7,Bot,664728,641312,KC,LAA,single,0,0,1,0,0,1,0,0,1
2026-04-25,824121,63,7,Bot,695600,641312,KC,LAA,strikeout,1,0,0,1,0,2,0,0,1
2026-04-25,824121,64,7,Bot,677951,641312,KC,LAA,field_out,2,0,0,1,0,3,0,0,0
2026-04-25,824121,65,8,Top,666139,670167,LAA,KC,strikeout,0,0,0,0,0,1,0,0,0
2026-04-25,824121,66,8,Top,687263,670167,LAA,KC,field_out,1,0,0,0,0,2,0,0,0
2026-04-25,824121,67,8,Top,545361,670167,LAA,KC,single,2,0,0,0,0,2,1,0,0
2026-04-25,824121,68,8,Top,666176,670167,LAA,KC,force_out,2,1,0,0,0,3,0,0,0
2026-04-25,824121,69,8,Bot,686469,605447,KC,LAA,field_out,0,0,0,0,0,1,0,0,0
2026-04-25,824121,70,8,Bot,521692,605447,KC,LAA,single,1,0,0,0,0,1,1,0,0
2026-04-25,824121,71,8,Bot,695506,605447,KC,LAA,double,1,1,0,0,0,1,0,1,1
2026-04-25,824121,72,8,Bot,686555,605447,KC,LAA,walk,1,0,1,1,0,1,1,1,1
2026-04-25,824121,73,8,Bot,686681,605447,KC,LAA,field_out,1,1,1,1,0,2,1,1,1
2026-04-25,824121,74,8,Bot,679845,605447,KC,LAA,single,2,1,1,1,2,2,1,0,1
2026-04-25,824121,75,8,Bot,664728,605447,KC,LAA,hit_by_pitch,2,1,0,1,0,2,1,1,1
2026-04-25,824121,76,8,Bot,695600,624428,KC,LAA,single,2,1,1,1,2,2,1,1,0
2026-04-25,824121,77,8,Bot,677951,624428,KC,LAA,walk,2,1,1,0,0,2,1,1,1
2026-04-25,824121,78,8,Bot,686469,624428,KC,LAA,field_out,2,1,1,1,0,3,0,0,0
2026-04-25,824121,79,9,Top,660162,696131,LAA,KC,single,0,0,0,0,0,0,1,0,0
2026-04-25,824121,80,9,Top,672724,696131,LAA,KC,strikeout,0,1,0,0,0,1,1,0,0
2026-04-25,824121,81,9,Top,687093,696131,LAA,KC,single,1,1,0,0,0,1,1,1,0
2026-04-25,824121,82,9,Top,624428,696131,LAA,KC,strikeout,1,1,1,0,0,2,1,1,0
2026-04-25,824121,83,9,Top,518595,696131,LAA,KC,field_out,2,1,1,0,0,3,0,0,0
2026-04-26,824122,1,1,Top,687263,607625,LAA,KC,single,0,0,0,0,0,0,1,0,0
2026-04-26,824122,2,1,Top,545361,607625,LAA,KC,home_run,0,1,0,0,2,0,0,0,0
2026-04-26,824122,3,1,Top,660162,607625,LAA,KC,single,0,0,0,0,0,0,1,0,0
2026-04-26,824122,4,1,Top,624585,607625,LAA,KC,force_out,0,1,0,0,0,1,1,0,0
2026-04-26,824122,5,1,Top,694384,607625,LAA,KC,field_out,1,1,0,0,0,2,1,0,0
2026-04-26,824122,6,1,Top,666176,607625,LAA,KC,strikeout,2,1,0,0,0,3,0,0,0
2026-04-26,824122,7,1,Bot,657041,672282,KC,LAA,strikeout,0,0,0,0,0,1,0,0,0
2026-04-26,824122,8,1,Bot,677951,672282,KC,LAA,field_out,1,0,0,0,0,2,0,0,0
2026-04-26,824122,9,1,Bot,686469,672282,KC,LAA,strikeout,2,0,0,0,0,3,0,0,0
2026-04-26,824122,10,2,Top,666139,607625,LAA,KC,single,0,0,0,0,0,0,1,0,0
2026-04-26,824122,11,2,Top,518595,607625,LAA,KC,single,0,1,0,0,0,0,1,1,0
2026-04-26,824122,12,2,Top,624428,607625,LAA,KC,double,0,1,1,0,1,0,0,1,1
2026-04-26,824122,13,2,Top,687263,607625,LAA,KC,double,0,0,1,1,2,0,0,1,0
2026-04-26,824122,14,2,Top,545361,607625,LAA,KC,walk,0,0,1,0,0,0,1,1,0
2026-04-26,824122,15,2,Top,660162,607625,LAA,KC,field_out,0,1,1,0,0,1,1,1,0
2026-04-26,824122,16,2,Top,624585,607625,LAA,KC,single,1,1,1,0,1,1,1,1,0
2026-04-26,824122,17,2,Top,694384,607625,LAA,KC,grounded_into_double_play,1,1,1,0,0,3,0,0,0
2026-04-26,824122,18,2,Bot,521692,672282,KC,LAA,field_out,0,0,0,0,0,1,0,0,0
2026-04-26,824122,19,2,Bot,516782,672282,KC,LAA,strikeout,1,0,0,0,0,2,0,0,0
2026-04-26,824122,20,2,Bot,695600,672282,KC,LAA,field_out,2,0,0,0,0,3,0,0,0
2026-04-26,824122,21,3,Top,666176,607625,LAA,KC,field_out,0,0,0,0,0,1,0,0,0
2026-04-26,824122,22,3,Top,666139,607625,LAA,KC,single,1,0,0,0,0,1,1,0,0
2026-04-26,824122,23,3,Top,518595,607625,LAA,KC,field_out,1,1,0,0,0,2,1,0,0
2026-04-26,824122,24,3,Top,624428,607625,LAA,KC,field_out,2,1,0,0,0,3,0,0,0
2026-04-26,824122,25,3,Bot,679845,672282,KC,LAA,field_out,0,0,0,0,0,1,0,0,0
2026-04-26,824122,26,3,Bot,686555,672282,KC,LAA,field_out,1,0,0,0,0,2,0,0,0
2026-04-26,824122,27,3,Bot,686681,672282,KC,LAA,field_out,2,0,0,0,0,3,0,0,0
2026-04-26,824122,28,4,Top,687263,607625,LAA,KC,double,0,0,0,0,0,0,0,1,0
2026-04-26,824122,29,4,Top,545361,607625,LAA,KC,field_out,0,0,1,0,0,1,0,1,0
2026-04-26,824122,30,4,Top,660162,607625,LAA,KC,strikeout,1,0,1,0,0,2,0,1,0
2026-04-26,824122,31,4,Top,624585,607625,LAA,KC,field_out,2,0,1,0,0,3,0,0,0
2026-04-26,824122,32,4,Bot,657041,672282,KC,LAA,field_out,0,0,0,0,0,1,0,0,0
2026-04-26,824122,33,4,Bot,677951,672282,KC,LAA,triple,1,0,0,0,0,1,0,0,1
2026-04-26,824122,34,4,Bot,686469,672282,KC,LAA,field_out,1,0,0,1,0,2,0,0,1
2026-04-26,824122,35,4,Bot,521692,672282,KC,LAA,field_out,2,0,0,1,0,3,0,0,0
2026-04-26,824122,36,5,Top,694384,607625,LAA,KC,single,0,0,0,0,0,0,1,0,0
2026-04-26,824122,37,5,Top,666176,607625,LAA,KC,strikeout,0,1,0,0,0,1,1,0,0
2026-04-26,824122,38,5,Top,666139,607625,LAA,KC,field_out,1,1,0,0,0,2,1,0,0
2026-04-26,824122,39,5,Top,518595,607625,LAA,KC,field_out,2,1,0,0,0,3,0,0,0
2026-04-26,824122,40,5,Bot,516782,672282,KC,LAA,strikeout,0,0,0,0,0,1,0,0,0
2026-04-26,824122,41,5,Bot,695600,672282,KC,LAA,strikeout,1,0,0,0,0,2,0,0,0
2026-04-26,824122,42,5,Bot,679845,672282,KC,LAA,double,2,0,0,0,0,2,0,1,0
2026-04-26,824122,43,5,Bot,686555,672282,KC,LAA,single,2,0,1,0,1,2,1,0,0
2026-04-26,824122,44,5,Bot,686681,672282,KC,LAA,field_out,2,1,0,0,0,3,0,0,0
2026-04-26,824122,45,6,Top,624428,607625,LAA,KC,double,0,0,0,0,0,0,0,1,0
2026-04-26,824122,46,6,Top,687263,607625,LAA,KC,field_out,0,0,1,0,0,1,0,1,0
2026-04-26,824122,47,6,Top,545361,607625,LAA,KC,field_out,1,0,1,0,0,2,0,0,1
2026-04-26,824122,48,6,Top,660162,607625,LAA,KC,field_out,2,0,0,1,0,3,0,0,0
2026-04-26,824122,49,6,Bot,657041,672282,KC,LAA,single,0,0,0,0,0,0,1,0,0
2026-04-26,824122,50,6,Bot,677951,672282,KC,LAA,home_run,0,1,0,0,2,0,0,0,0
2026-04-26,824122,51,6,Bot,686469,672282,KC,LAA,walk,0,0,0,0,0,0,1,0,0
2026-04-26,824122,52,6,Bot,521692,696147,KC,LAA,grounded_into_double_play,0,1,0,0,0,2,0,0,0
2026-04-26,824122,53,6,Bot,516782,696147,KC,LAA,double,2,0,0,0,0,2,0,1,0
2026-04-26,824122,54,6,Bot,695600,696147,KC,LAA,walk,2,0,1,0,0,2,1,1,0
2026-04-26,824122,55,6,Bot,679845,696147,KC,LAA,field_out,2,1,1,0,0,3,0,0,0
2026-04-26,824122,56,7,Top,624585,607625,LAA,KC,double,0,0,0,0,0,0,0,1,0
2026-04-26,824122,57,7,Top,694384,607625,LAA,KC,field_out,0,0,1,0,0,1,0,0,1
2026-04-26,824122,58,7,Top,666176,607625,LAA,KC,single,1,0,0,1,1,1,1,0,0
