match_id,possession_id,possession_team,play_pattern,start_x,start_y,yards_from_goal,had_shot,shot_count,shot_xg,shot_xg_list,shot_outcomes
3753973,57,West Ham United,From Keeper,110.3,34.1,8.487500000000002,False,0,0.0,,
3753973,58,Chelsea,Regular Play,23.7,48.7,84.2625,False,0,0.0,,
3753973,59,West Ham United,Regular Play,86.6,46.3,29.225000000000005,False,0,0.0,,
3753973,60,West Ham United,From Free Kick,57.0,32.7,55.125,False,0,0.0,,
3753973,61,Chelsea,Regular Play,29.9,61.6,78.83749999999999,False,0,0.0,,
3753973,62,West Ham United,Regular Play,60.1,32.7,52.4125,True,1,0.07884975,0.078850,Blocked
3753973,63,West Ham United,From Corner,0.0,80.0,105.0,False,0,0.0,,
3753973,64,Chelsea,Regular Play,24.4,26.4,83.64999999999999,False,0,0.0,,
3753973,65,West Ham United,From Throw In,65.7,80.0,47.512499999999996,False,0,0.0,,
3753973,66,West Ham United,From Throw In,32.5,80.0,76.5625,False,0,0.0,,
3753973,67,Chelsea,From Free Kick,49.8,37.2,61.425000000000004,False,0,0.0,,
3753973,68,West Ham United,Regular Play,112.3,49.0,6.7375000000000025,False,0,0.0,,
3753973,69,Chelsea,From Free Kick,74.9,14.9,39.46249999999999,False,0,0.0,,
3753973,70,West Ham United,From Keeper,106.5,32.9,11.8125,False,0,0.0,,
3753973,71,Chelsea,Regular Play,4.7,59.9,100.8875,False,0,0.0,,
3753973,72,West Ham United,From Throw In,53.8,0.1,57.925000000000004,False,0,0.0,,
3753973,73,Chelsea,From Throw In,64.0,80.0,49.0,False,0,0.0,,
3753973,74,West Ham United,Regular Play,77.7,3.0,37.012499999999996,False,0,0.0,,
3753973,75,Chelsea,Regular Play,42.4,66.6,67.89999999999999,False,0,0.0,,
3753973,76,Chelsea,From Throw In,42.4,80.0,67.89999999999999,False,0,0.0,,
3753973,77,Chelsea,From Corner,120.0,80.0,0.0,False,0,0.0,,
3753973,78,Chelsea,From Free Kick,90.9,32.9,25.462499999999995,True,1,0.036701933,0.036702,Off T
3753973,80,Chelsea,Regular Play,41.4,11.4,68.77499999999999,False,0,0.0,,
3753973,81,Chelsea,From Corner,120.0,80.0,0.0,False,0,0.0,,
3753973,83,Chelsea,From Free Kick,14.0,56.6,92.75,False,0,0.0,,
3753973,84,Chelsea,From Throw In,78.8,80.0,36.050000000000004,False,0,0.0,,
3753973,85,West Ham United,Regular Play,80.5,51.0,34.5625,False,0,0.0,,
3753973,86,Chelsea,Regular Play,46.0,19.6,64.75,False,0,0.0,,
3753973,88,Chelsea,Regular Play,34.0,22.0,75.25,False,0,0.0,,
3753973,89,Chelsea,From Throw In,76.6,0.1,37.97500000000001,False,0,0.0,,
3753973,90,Chelsea,From Free Kick,95.5,33.7,21.4375,True,1,0.06777154,0.067772,Goal
3753973,91,West Ham United,From Kick Off,60.0,40.0,52.5,False,0,0.0,,
3753973,92,Chelsea,Regular Play,48.8,75.5,62.300000000000004,False,0,0.0,,
3753973,93,West Ham United,From Kick Off,59.0,40.1,53.375,False,0,0.0,,
3753973,94,West Ham United,From Free Kick,62.9,16.6,49.9625,False,0,0.0,,
3753973,95,Chelsea,Regular Play,56.4,5.7,55.65,False,0,0.0,,
3753973,96,Chelsea,From Free Kick,45.5,22.9,65.1875,False,0,0.0,,
3753973,97,West Ham United,Regular Play,39.5,57.2,70.4375,False,0,0.0,,
3753973,98,Chelsea,Regular Play,40.1,43.2,69.91250000000001,False,0,0.0,,
3753973,99,West Ham United,Regular Play,104.6,44.2,13.475000000000005,False,0,0.0,,
3753973,100,West Ham United,From Throw In,54.8,80.0,57.050000000000004,False,0,0.0,,
3753973,101,Chelsea,Regular Play,28.1,12.9,80.41250000000001,False,0,0.0,,
3753973,102,West Ham United,Regular Play,79.5,50.1,35.4375,False,0,0.0,,
3753973,103,Chelsea,Regular Play,38.0,51.6,71.75,False,0,0.0,,
3753973,104,West Ham United,Regular Play,104.0,25.0,14.0,False,0,0.0,,
3753973,105,Chelsea,Regular Play,67.3,65.2,46.112500000000004,True,1,0.16926225,0.169262,Off T
3753973,107,Chelsea,Regular Play,16.1,39.5,90.91250000000001,False,0,0.0,,
3753973,108,West Ham United,Regular Play,51.400000000000006,67.0,60.02499999999999,False,0,0.0,,
3753973,109,Chelsea,Regular Play,41.1,18.8,69.03750000000001,False,0,0.0,,
